REP_DATE,REP_TIME,APD_sector,RACE_KNOWN,Reason for Stop – TCOLE form,SEX,APD_RACE_DESC,Person Search YN,Search Found,X_COORDINATE,Y_COORDINATE
7/30/2018,"2,336",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,CASH,"3,109,984","10,039,506"
7/26/2018,"1,338",HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,123,344","10,063,127"
7/7/2018,120,HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,119,795","10,060,019"
8/10/2018,"2,348",,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,,
7/19/2018,45,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,125,293","10,092,137"
8/9/2018,"1,742",ED,,Moving Traffic Violation,M,WHITE,NO,,"3,125,637","10,098,640"
8/14/2018,209,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,108,924","10,053,879"
8/14/2018,"1,640",AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,118,347","10,109,375"
8/20/2018,"2,353",AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,101,319","10,132,903"
8/19/2018,"1,934",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,122,526","10,101,828"
6/23/2018,"2,145",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,"3,142,488","10,086,454"
7/18/2018,401,AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,112,070","10,118,936"
8/9/2018,909,HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,NOTHING,"3,117,101","10,057,503"
8/10/2018,125,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,125,110","10,080,484"
8/10/2018,"1,218",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,145,941","10,082,300"
7/29/2018,"2,203",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,128,038","10,103,654"
8/1/2018,301,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,119,831","10,079,024"
8/1/2018,"1,343",DA,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,109,203","10,056,653"
8/20/2018,506,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,130,599","10,104,197"
6/26/2018,"2,322",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,DRUGS,"3,136,620","10,076,940"
6/27/2018,"1,247",HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,NOTHING,"3,115,513","10,058,348"
6/27/2018,"1,247",HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,115,513","10,058,348"
6/29/2018,232,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,128,673","10,107,213"
8/6/2018,"1,852",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,CASH,"3,128,524","10,073,132"
6/26/2018,343,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,127,552","10,105,353"
8/19/2018,849,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,OTHER,"3,122,651","10,065,974"
6/22/2018,909,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,UNKNOWN,NO,,"3,084,878","10,042,875"
7/21/2018,45,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,125,270","10,090,522"
8/16/2018,"1,428",HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,NOTHING,"3,127,179","10,056,845"
8/18/2018,233,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,,
8/12/2018,409,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,CASH,"3,131,994","10,082,889"
8/12/2018,"2,316",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,119,755","10,093,563"
7/19/2018,352,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,107,140","10,073,730"
8/21/2018,419,HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,WHITE,YES,NOTHING,"3,121,942","10,053,289"
7/31/2018,652,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,129,407","10,095,761"
7/3/2018,"1,956",BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,NOTHING,"3,108,769","10,072,742"
7/2/2018,249,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,134,756","10,068,552"
8/5/2018,"1,612",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,136,294","10,109,963"
8/5/2018,"2,031",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,136,029","10,112,199"
8/9/2018,6,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,105,011","10,047,327"
8/21/2018,"1,402",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,DRUGS,"3,132,505","10,073,405"
7/3/2018,803,ID,,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,"3,128,844","10,090,271"
8/3/2018,1,AD,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,112,456","10,120,045"
7/5/2018,"1,517",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,122,769","10,083,182"
8/6/2018,"1,224",ID,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,BLACK,YES,DRUGS,"3,134,990","10,085,788"
7/15/2018,"1,902",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,112,569","10,067,879"
6/26/2018,142,HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,127,991","10,054,627"
8/2/2018,"2,143",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,128,801","10,100,276"
8/3/2018,"2,138",GE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,115,356","10,070,087"
7/9/2018,"2,306",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,WEAPONS,"3,110,082","10,044,097"
7/21/2018,532,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,134,686","10,101,321"
6/26/2018,"1,215",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,DRUGS,"3,130,706","10,091,705"
7/19/2018,"1,257",HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,NOTHING,"3,114,881","10,053,942"
8/2/2018,"1,358",BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,WHITE,YES,NOTHING,"3,117,628","10,074,808"
8/21/2018,"1,514",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,123,579","10,066,962"
8/21/2018,"1,514",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,WEAPONS,"3,123,579","10,066,962"
8/8/2018,"1,521",DA,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,"3,103,835","10,054,699"
7/9/2018,"2,005",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,130,606","10,063,703"
7/9/2018,"2,005",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,NOTHING,"3,130,606","10,063,703"
7/13/2018,423,HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,NOTHING,"3,132,499","10,057,089"
7/13/2018,223,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,107,140","10,073,730"
7/21/2018,"1,304",AD,,Moving Traffic Violation,M,WHITE,NO,,"3,110,501","10,127,559"
7/21/2018,324,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,OTHER,"3,113,386","10,068,034"
6/23/2018,215,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,101,795","10,069,875"
7/13/2018,50,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,NOTHING,"3,135,125","10,076,597"
7/20/2018,305,FR,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,"3,113,633","10,042,814"
7/20/2018,305,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,DRUGS,"3,113,633","10,042,814"
6/9/2018,"1,334",AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,NO,,"3,110,432","10,127,597"
6/19/2018,111,FR,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,CASH,"3,110,979","10,045,420"
7/29/2018,316,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,125,968","10,096,642"
6/28/2018,209,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,103,894","10,042,419"
7/18/2018,"2,217",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,CASH,"3,123,559","10,107,908"
7/22/2018,0,ED,,Moving Traffic Violation,M,WHITE,NO,,"3,126,952","10,099,084"
7/19/2018,"1,504",AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,106,250","10,130,044"
8/16/2018,"2,049",ID,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,"3,121,765","10,104,194"
7/19/2018,243,GE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,CASH,"3,117,123","10,069,587"
7/12/2018,243,AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,NOTHING,"3,111,524","10,125,951"
7/1/2018,"1,835",BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,127,444","10,084,209"
7/5/2018,342,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,112,403","10,067,947"
8/4/2018,"2,233",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,106,882","10,036,165"
6/7/2018,217,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,126,863","10,092,793"
7/4/2018,"1,330",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,123,114","10,065,984"
7/18/2018,936,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,"3,133,347","10,091,230"
6/25/2018,14,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,153,385","10,101,917"
6/25/2018,"2,318",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,OTHER,"3,121,502","10,080,500"
6/25/2018,"2,318",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,OTHER,"3,121,502","10,080,500"
7/3/2018,39,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,OTHER,"3,112,744","10,066,640"
7/20/2018,"2,231",CH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,138,780","10,077,691"
7/3/2018,"1,644",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,"3,120,245","10,077,405"
7/5/2018,8,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,"3,128,642","10,105,301"
6/29/2018,"1,702",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,110,617","10,038,849"
7/2/2018,137,GE,,Moving Traffic Violation,F,WHITE,NO,,"3,115,084","10,070,527"
8/9/2018,158,GE,,Moving Traffic Violation,M,WHITE,NO,,"3,112,512","10,071,321"
7/20/2018,302,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,109,472","10,061,604"
6/22/2018,"1,854",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,108,849","10,060,526"
7/18/2018,"1,801",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,132,583","10,077,575"
8/13/2018,"2,051",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,CASH,"3,132,646","10,075,001"
7/4/2018,"1,904",AD,,Moving Traffic Violation,M,UNKNOWN,NO,,"3,112,570","10,114,919"
7/13/2018,39,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,NOTHING,"3,118,754","10,091,627"
6/28/2018,"2,104",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,NOTHING,"3,106,923","10,046,132"
6/28/2018,"1,828",HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,DRUGS,"3,123,697","10,058,703"
6/28/2018,"1,828",HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,DRUGS,"3,123,697","10,058,703"
8/2/2018,"1,045",CH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,138,996","10,077,679"
8/14/2018,"1,427",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,DRUGS,"3,125,043","10,091,407"
7/3/2018,814,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,117,733","10,072,322"
8/2/2018,504,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,114,481","10,044,899"
7/7/2018,133,GE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,113,149","10,072,249"
7/21/2018,"2,304",AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,117,349","10,130,737"
8/2/2018,224,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,109,734","10,044,475"
8/2/2018,224,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,WEAPONS,"3,109,734","10,044,475"
7/18/2018,55,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,"3,114,293","10,081,098"
7/2/2018,245,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,ASIAN,YES,NOTHING,"3,109,011","10,072,678"
8/5/2018,"2,123",HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,OTHER,"3,131,489","10,050,992"
6/28/2018,"2,112",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,NO,,"3,109,925","10,040,953"
7/24/2018,"2,255",AD,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,090,540","10,135,432"
6/24/2018,229,GE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,113,549","10,070,972"
7/21/2018,"2,245",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,"3,127,942","10,105,660"
7/10/2018,"1,602",CH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,CASH,"3,130,749","10,073,005"
6/27/2018,"1,528",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,"3,128,434","10,073,082"
8/1/2018,"1,501",GE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,NO,,"3,115,515","10,070,800"
8/14/2018,"1,210",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,DRUGS,"3,126,337","10,093,039"
6/27/2018,323,HE,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,116,767","10,057,565"
8/3/2018,"1,516",ID,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,BLACK,YES,DRUGS,"3,126,836","10,094,023"
7/6/2018,"1,020",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,NOTHING,"3,139,327","10,120,537"
8/8/2018,"2,315",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,100,414","10,034,185"
6/24/2018,"2,229",ID,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,WHITE,YES,NOTHING,"3,125,567","10,098,650"
7/3/2018,"1,635",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,125,778","10,091,257"
6/28/2018,"2,324",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,"3,128,269","10,106,589"
6/28/2018,"1,618",ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,133,487","10,097,604"
7/9/2018,43,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,100,430","10,048,933"
7/8/2018,430,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,NOTHING,"3,114,281","10,075,664"
7/9/2018,34,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,114,323","10,040,499"
7/7/2018,"2,050",CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,121,623","10,071,444"
7/4/2018,"1,437",BA,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,NO,,"3,108,508","10,079,500"
7/4/2018,821,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,099,189","10,104,632"
7/3/2018,34,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,,
6/21/2018,50,BA,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,DRUGS,"3,114,364","10,080,580"
7/16/2018,"1,030",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,121,361","10,106,380"
7/11/2018,111,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,117,673","10,033,649"
7/25/2018,"2,206",ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,127,002","10,097,039"
7/8/2018,"2,359",HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,NOTHING,"3,122,913","10,051,272"
6/21/2018,"1,706",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,107,853","10,063,234"
7/6/2018,125,CH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,NOTHING,"3,119,257","10,063,870"
8/11/2018,840,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,NOTHING,"3,106,140","10,042,127"
7/11/2018,326,HE,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,121,642","10,060,231"
8/7/2018,"2,200",FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,DRUGS,"3,122,888","10,048,494"
8/13/2018,1,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,NOTHING,"3,135,198","10,125,401"
6/22/2018,27,ED,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,129,766","10,102,563"
7/12/2018,30,ID,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,125,772","10,094,688"
7/10/2018,358,DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,NOTHING,"3,112,403","10,067,947"
7/6/2018,203,BA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,NO,,"3,108,211","10,109,312"
7/22/2018,328,FR,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,NOTHING,"3,113,511","10,043,942"
7/22/2018,"1,650",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,NOTHING,"3,092,504","10,066,655"
7/27/2018,"2,230",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,DRUGS,"3,094,779","10,062,301"
7/16/2018,"2,041",DA,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,NOTHING,"3,105,520","10,055,728"
